_;Order.GT_RegionCode__c;Order;Order.GT_ShopCode__c;Order.OrderNumber;Order.CustomerCode__c;Order.vlocity_cmt__OriginatingChannel__c;Order.OrderRecordTypeName__c;Order.GT_OrderDate__c;Order.GT_SoldDate__c;Order.ActivatedDate;Order.EffectiveDate;Order.GT_ReturnDate__c;Order.Status;Order.Type;Order.CurrencyIsoCode;Order.GT_TotalAmountSale__c;Order.GT_TotalAmountNoVAT__c;vlocity_cmt__InCartQuantityMap__c;Quantity;GT_ProductSKU__c;GT_OneTimePriceNoVAT__c;Order.GT_TotalAmountToBePaid__c;Order.GT_OneTimePriceTotalVAT__c;GT_FinalPrice__c;Order.GT_InvoiceID__c;GT_EarSide__c;Order.GT_SaleFromTrial__c;Order.GT_TrialEndDate__c;Order.GT_TrialStartDate__c;Order.GT_LastOrderAction__c;Order.GT_TrialOrder__r;Order.Account.GT_LastHADate__c;Account;Order.Account.GT_LastTrialDate__c;Order.Account.GT_TrialLast6Months__c;Product2.ProductCode;Product2;Product2.vlocity_cmt__ObjectTypeName__c;Product2.GT_AmplifonClassDesc__c;Order.Account
[OrderItem];Region 4;[Order];052;09839335;00005MA7;Call Center;Sale from Trial;;30/08/2024;2024-08-30T08:22:08.000+0000;19/08/2024;;Sold;Sale;EUR;4435.36;4435.36;;1;HA109892;2068.18;4435.36;0;2068.18;FT2024027305/000004;L;TRUE;28/08/2024;19/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];879;09865293;01225177;Call Center;Sale;;30/08/2024;2024-08-30T07:30:13.000+0000;29/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109892;2068.18;4550;413.64;2275;FT2024043901/000011;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];142;09865602;01189613;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:25:18.000+0000;29/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109892;2068.18;4550;413.64;2275;FT2024009601/000040;L;TRUE;30/08/2024;29/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];AED;09867049;01176950;Call Center;Sale;;;;30/08/2024;;Order Accepted;Sale;EUR;5733;5211.82;;1;HA109920;2605.91;5733;521.18;2866.5;FT2024039402/000008;R;FALSE;;;Deposit transaction;;;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];950;09867242;2677553;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;5460;4963.62;;1;HA109920;2481.81;5460;496.38;2730;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];9A9;09866723;20204NYG;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;8272.72;8272.72;;1;HA109892;4136.36;8272.72;0;4136.36;;R;FALSE;;30/08/2024;Delivery Trial;;;;28/04/2023;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];894;09866116;2862050;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:45:28.000+0000;30/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;4550;413.64;2275;FT2024023602/000012;R;TRUE;30/08/2024;30/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;26/04/2023;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];992;09867227;4570371;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;4550;4136.34;;1;HA109914;2068.17;4550;413.66;2275;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];8D6;09867804;5118398;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;4729;4284.29;;1;HA109914;4136.36;4729;444.71;4550;;R;FALSE;;30/08/2024;Delivery Trial;;;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];130;09867024;12001396;Call Center;Trial;;;;30/08/2024;;Draft;Trial;EUR;9100;8272.72;;1;HA109914;4136.36;9100;827.28;4550;;L;FALSE;;;;;;;30/07/2015;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 5;[Order];ABF;09867789;01231465;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;3094;2812.72;;1;HA109920;2812.72;3094;281.28;3094;;L;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];8FA;09863276;4765769;Call Center;Sale from Trial;;30/08/2024;2024-08-30T07:44:27.000+0000;29/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;4550;413.64;2275;FT2024010002/000019;L;TRUE;30/08/2024;29/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];937;09866504;01153561;Call Center;Sale;;30/08/2024;2024-08-30T12:28:03.000+0000;30/08/2024;;Sold;Sale;EUR;2800;2545.45;;1;HA109892;2545.45;2800;254.55;2800;FT2024022302/000007;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];047;09866357;04703628;Call Center;Trial;;;;30/08/2024;;Rejected;Trial;EUR;4277;3888.18;;1;HA109920;1944.09;4277;388.82;2138.5;;L;FALSE;;;;;;;10/12/2015;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];010;09864555;01227157;Call Center;Sale;;30/08/2024;2024-08-30T10:00:31.000+0000;29/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;4550;413.64;2275;FT2024030902/000009;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];059;09837399;059223ES;Call Center;Sale from Trial;;30/08/2024;2024-08-30T10:52:32.000+0000;19/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109914;2068.18;0;413.64;2275;FT2024041601/000012;R;TRUE;30/08/2024;30/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;31/07/2019;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];BC2;09867145;01228496;Call Center;Sale;;30/08/2024;2024-08-30T10:59:19.000+0000;30/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109914;2068.18;4550;413.64;2275;FT2024006602/000003;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];9DF;09866223;3003769;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;9279;8420.65;;1;HA109919;4136.36;9279;858.35;4550;;R;FALSE;;30/08/2024;Delivery Trial;;;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];011;09864834;00001HKV;Call Center;Sale;;30/08/2024;2024-08-30T11:44:10.000+0000;29/08/2024;;Sold;Sale;EUR;3900;3545.44;;1;HA109914;1772.72;3900;354.56;1950;FT2024034802/000016;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;14/11/2018;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];012;09858742;01220A9A;Call Center;Sale from Trial;;30/08/2024;2024-08-30T10:29:05.000+0000;27/08/2024;;Sold;Sale;EUR;2138.5;1944.09;;1;HA109914;1944.09;2138.5;194.41;2138.5;FT2024012405/000003;L;TRUE;30/08/2024;27/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;30/06/2021;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];011;09864834;00001HKV;Call Center;Sale;;30/08/2024;2024-08-30T11:44:10.000+0000;29/08/2024;;Sold;Sale;EUR;3900;3545.44;;1;HA109914;1772.72;3900;354.56;1950;FT2024034802/000016;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;14/11/2018;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];047;09866357;04703628;Call Center;Trial;;;;30/08/2024;;Rejected;Trial;EUR;4277;3888.18;;1;HA109920;1944.09;4277;388.82;2138.5;;R;FALSE;;;;;;;10/12/2015;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];8E2;09846916;5357823;Call Center;Sale;22/08/2024;30/08/2024;2024-08-30T11:02:40.000+0000;22/08/2024;;Sold;Sale;EUR;4732;4301.8;;1;HA109920;2150.9;2232;430.2;2366;FT2024014002/000031;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];8FA;09863276;4765769;Call Center;Sale from Trial;;30/08/2024;2024-08-30T07:44:27.000+0000;29/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;4550;413.64;2275;FT2024010002/000019;R;TRUE;30/08/2024;29/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];155;09867307;155989VQ;Call Center;Trial;;;;30/08/2024;;Draft;Trial;EUR;9100;8272.72;;1;HA109892;4136.36;9100;827.28;4550;;L;FALSE;;;;;;;27/09/2019;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];155;09867307;155989VQ;Call Center;Trial;;;;30/08/2024;;Draft;Trial;EUR;9100;8272.72;;1;HA109892;4136.36;9100;827.28;4550;;R;FALSE;;;;;;;27/09/2019;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];016;09857092;01222184;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:40:51.000+0000;27/08/2024;;Sold;Sale;EUR;5733;5211.82;;1;HA109920;2605.91;3233;521.18;2866.5;FT2024043301/000010;R;TRUE;30/08/2024;27/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];078;09866081;01225794;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;3094;2812.72;;1;HA109919;2812.72;3094;281.28;3094;;R;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];879;09865293;01225177;Call Center;Sale;;30/08/2024;2024-08-30T07:30:13.000+0000;29/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109892;2068.18;4550;413.64;2275;FT2024043901/000011;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];183;09837201;1830008G;Call Center;Sale;19/08/2024;30/08/2024;2024-08-30T09:55:30.000+0000;19/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;4550;413.64;2275;FT2024024203/000006;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;26/09/2019;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];8E2;09846916;5357823;Call Center;Sale;22/08/2024;30/08/2024;2024-08-30T11:02:40.000+0000;22/08/2024;;Sold;Sale;EUR;4732;4301.8;;1;HA109920;2150.9;2232;430.2;2366;FT2024014002/000031;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];010;09864555;01227157;Call Center;Sale;;30/08/2024;2024-08-30T10:00:31.000+0000;29/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;4550;413.64;2275;FT2024030902/000009;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];937;09867915;570788;Call Center;Trial;30/08/2024;;;30/08/2024;;Trial Accepted;Trial;EUR;3613.52;3474.54;;1;HA109892;1737.27;3613.52;138.98;1806.76;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];992;09867227;4570371;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;4550;4136.34;;1;HA109914;2068.17;4550;413.66;2275;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];204;09848538;06820127;Call Center;Sale;;30/08/2024;2024-08-30T12:00:43.000+0000;22/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;3550;413.64;2275;FT2024019202/000016;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;19/09/2019;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];9A9;09866723;20204NYG;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;8272.72;8272.72;;1;HA109892;4136.36;8272.72;0;4136.36;;L;FALSE;;30/08/2024;Delivery Trial;;;;28/04/2023;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];146;09866382;01231135;Call Center;Sale;;;;30/08/2024;;Order Accepted;Sale;EUR;9100;8272.72;;1;HA109914;4136.36;9100;827.28;4550;;R;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];076;09851557;01205943;Call Center;Sale;;30/08/2024;2024-08-30T09:06:48.000+0000;23/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109914;2068.18;4550;413.64;2275;FT2024028301/000041;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];052;09839335;00005MA7;Call Center;Sale from Trial;;30/08/2024;2024-08-30T08:22:08.000+0000;19/08/2024;;Sold;Sale;EUR;4435.36;4435.36;;1;HA109892;2068.18;4435.36;0;2068.18;FT2024027305/000004;R;TRUE;28/08/2024;19/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];B9C;09866877;01187201;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;6032;5510.82;;1;HA109914;2605.91;6032;521.18;2866.5;;L;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 5;[Order];ABF;09866836;3784681;Call Center;Sale;;;;30/08/2024;;Order Accepted;Sale;EUR;2457;2233.63;;1;HA109920;2233.63;2457;223.37;2457;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];081;09866182;01169986;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;3094;2812.72;;1;HA109919;2812.72;3094;281.28;3094;;R;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];B9C;09866877;01187201;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;6032;5510.82;;1;HA109914;2605.91;6032;521.18;2866.5;;R;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];9FF;09860980;4011600;Call Center;Sale from Trial;;30/08/2024;2024-08-30T11:33:51.000+0000;28/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109914;2068.18;0;413.64;2275;;L;TRUE;30/08/2024;28/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];167;09838759;167000RQ;Call Center;Sale from Trial;;30/08/2024;2024-08-30T12:01:12.000+0000;19/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109914;2068.18;4550;413.64;2275;FT2024080502/000007;L;TRUE;22/08/2024;22/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];B99;09861304;01094671;Call Center;Sale;;30/08/2024;2024-08-30T11:33:26.000+0000;28/08/2024;;Sold;Sale;EUR;4914;4467.26;;1;HA109919;2233.63;4914;446.74;2457;FT2024032202/000009;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];AED;09867049;01176950;Call Center;Sale;;;;30/08/2024;;Order Accepted;Sale;EUR;5733;5211.82;;1;HA109920;2605.91;5733;521.18;2866.5;FT2024039402/000008;L;FALSE;;;Deposit transaction;;;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];B99;09861304;01094671;Call Center;Sale;;30/08/2024;2024-08-30T11:33:26.000+0000;28/08/2024;;Sold;Sale;EUR;4914;4467.26;;1;HA109919;2233.63;4914;446.74;2457;FT2024032202/000009;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];035;09866491;03501325;Call Center;Sale;;30/08/2024;2024-08-30T10:44:56.000+0000;30/08/2024;;Sold;Sale;EUR;2275;2068.18;;1;HA109914;2068.18;2275;206.82;2275;FT2024031005/000005;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;09/04/2019;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];146;09866382;01231135;Call Center;Sale;;;;30/08/2024;;Order Accepted;Sale;EUR;9100;8272.72;;1;HA109914;4136.36;9100;827.28;4550;;L;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];130;09867024;12001396;Call Center;Trial;;;;30/08/2024;;Draft;Trial;EUR;9100;8272.72;;1;HA109914;4136.36;9100;827.28;4550;;R;FALSE;;;;;;;30/07/2015;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];894;09866116;2862050;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:45:28.000+0000;30/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;4550;413.64;2275;FT2024023602/000012;L;TRUE;30/08/2024;30/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;26/04/2023;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];089;09864612;08901Q4D;Call Center;Sale;;30/08/2024;2024-08-30T08:29:36.000+0000;29/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;4550;413.64;2275;FT2024020302/000014;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];065;09832173;06821099;Call Center;Sale from Trial;;30/08/2024;2024-08-30T07:49:41.000+0000;14/08/2024;;Sold;Sale;EUR;2138.5;1944.09;;1;HA109920;1944.09;2138.5;194.41;2138.5;FT2024036102/000012;R;TRUE;30/08/2024;14/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;14/05/2021;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];9FF;09860980;4011600;Call Center;Sale from Trial;;30/08/2024;2024-08-30T11:33:51.000+0000;28/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109914;2068.18;0;413.64;2275;;R;TRUE;30/08/2024;28/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];175;09866609;01217113;Call Center;Sale;;;;30/08/2024;;Order Accepted;Sale;EUR;4550;4136.36;;1;HA109892;2068.18;4550;413.64;2275;;R;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];8CD;09859290;3735348;Call Center;Sale;28/08/2024;30/08/2024;2024-08-30T10:43:16.000+0000;28/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;4550;413.64;2275;FT2024053401/000013;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];937;09867915;570788;Call Center;Trial;30/08/2024;;;30/08/2024;;Trial Accepted;Trial;EUR;3613.52;3474.54;;1;HA109892;1737.27;3613.52;138.98;1806.76;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];089;09864612;08901Q4D;Call Center;Sale;;30/08/2024;2024-08-30T08:29:36.000+0000;29/08/2024;;Sold;Sale;EUR;4550;4136.36;;1;HA109920;2068.18;4550;413.64;2275;FT2024020302/000014;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_4_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];81E;09866250;1207158;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;3486;3169.1;;1;HA109907;1584.55;3486;316.9;1743;;R;FALSE;;30/08/2024;Delivery Trial;;;;;No;AMP_002_AMPLI-CONNECT_R_4_NX_312_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];81E;09866250;1207158;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;3486;3169.1;;1;HA109907;1584.55;3486;316.9;1743;;L;FALSE;;30/08/2024;Delivery Trial;;;;;No;AMP_002_AMPLI-CONNECT_R_4_NX_312_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];005;09866273;00590EYQ;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;4750;4318.18;;1;HA109916;4318.18;4750;431.82;4750;;R;FALSE;;30/08/2024;Delivery Trial;;;;13/12/2022;No;AMP_002_AMPLI-CONNECT_R_5_NX_312_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];FB3;08671885;01086989;Call Center;Sale from Trial;;30/08/2024;2024-08-30T10:56:23.000+0000;26/06/2024;;Sold;Sale;EUR;2800;2545.46;;1;HA109921;1272.73;0;254.54;1400;FT2024074801/000006;R;TRUE;26/07/2024;26/07/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_3_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];FB3;08671885;01086989;Call Center;Sale from Trial;;30/08/2024;2024-08-30T10:56:23.000+0000;26/06/2024;;Sold;Sale;EUR;2800;2545.46;;1;HA109921;1272.73;0;254.54;1400;FT2024074801/000006;L;TRUE;26/07/2024;26/07/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_3_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];149;08639773;01065813;Call Center;Sale;;30/08/2024;2024-08-30T09:00:00.000+0000;14/06/2024;;Sold;Theft/Lost/Broken;EUR;0;0;;1;HA109910;0;0;0;0;;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;20/05/2024;;AMP_002_AMPLI-ENERGY_R_3_NX_R_GN;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
